sentimen,tweet,tweet_clean
positif,Terimakasih kepada Pak @jokowi  yang telah memberikan kuliah singkat memerintah negara kepada @prabowo  dan @sandiuno.  Jelas bahwa kiasan2 ekonomi mikro tidak dapat serta merta diimplementasikan dalam ekonomi makro.  #JokowiMenangTotalDebat,terimakasih kepada pak jokowi yang telah beri kuliah singkat perintah negara kepada prabowo dan sandiuno jelas bahwa kiasan2 ekonomi mikro tidak dapat serta merta implementasi dalam ekonomi makro jokowi menang total debat
netral,Prabowo Sandi menyerahkan gajinya untuk anak yatim & kaum duafa.aamiin #GueKapokPilihJokowi,prabowo sandi serah gaji untuk anak yatim kaum duafa aamiin gue kapok pilih jokowi
positif,"Jadi alangkah lebih baiknya pak @prabowo dan pak @sandiuno tidak hanya memberi seluruh gaji jika jadi presiden dan wakil presiden, tapi juga bisa memberikan seluruh tunjangan jabatannya juga karena endingnya pemberiannya akan jauh lebih besar, pahala lebih besar. Sekian :))",jadi alangkah lebih baik pak prabowo dan pak sandiuno tidak hanya beri seluruh gaji jika jadi presiden dan wakil presiden tapi juga bisa beri seluruh tunjang jabat juga karena endingnya beri akan jauh lebih besar pahala lebih besar sekian
negatif,"People: Jadi gimana ini program ekonomi Prabowo Sandi? Nggak boleh utang, nurunin pajak penghasilan/korporasi, dan gak boleh jualan SDA.  How do you fund your programs?  Prabowo sandi: emang kita ga punya program, jadi ya emang ga butuh dana ðŸ˜Ž",people jadi gimana ini program ekonomi prabowo sandi nggak boleh utang nurunin pajak hasil korporasi dan gak boleh jual sda how do you fund your programs prabowo sandi emang kita ga punya program jadi ya emang ga butuh dana
negatif,"02 Hati-hati sama pernyataan ""gak ngambil gaji""  Pertama, mereka sudah kaya, kedua, aparatur negara gak cuma dapet gaji, tapi banyak tunjangannya. Biasanya bahkan tunjangan lebih gede daripada gaji.  Wah baru skrg Pak Prabowo komen ttg freeport. Saya gak ada waktu utk krosscek",02 hati hati sama nyata gak ngambil gaji pertama mereka sudah kaya dua aparatur negara gak cuma dapet gaji tapi banyak tunjang biasa bahkan tunjang lebih gede daripada gaji wah baru skrg pak prabowo komen ttg freeport saya gak ada waktu utk krosscek
positif,"Bismillah, dilihat dari hasil debat malam ini pasangan Prabowo sandi sangat konsen dengan masyarakat, diutamakan swasembada pangan, harga bahan pokok,listrik, bbm turun, menciptakan 14 JT lapangan kerja.. Insya Allah mantap pilih 02 Yg setuju RT Broo.. #BeraniPilih02",bismillah lihat dari hasil debat malam ini pasang prabowo sandi sangat konsen dengan masyarakat utama swasembada pangan harga bahan pokok listrik bbm turun cipta 14 jt lapang kerja insya allah mantap pilih 02 yg tuju rt broo berani pilih02
negatif,"Gaya banget ngomongin mobile legends,,, memangnya semua anak kaki ini mau diminta jadi gamers? Atau disuruh main game terus g ngaji, g kerja PR.?.",gaya banget ngomongin mobile legends memang semua anak kaki ini mau minta jadi gamers atau suruh main game terus g ngaji g kerja pr
negatif,"Pak Prabowo dan Pak @sandiuno, anda mau membuat semua harga jd murah dan terjangkau rakyat, kebijakan sosialis macam itu udh prnah diterapakan di Venezuela pak sebelum ekonomi Venezuela akhirnya collapse dg inflasi lbh dari 500%. Populis tp serem pak efeknya.",pak prabowo dan pak sandiuno anda mau buat semua harga jd murah dan jangkau rakyat bijak sosialis macam itu udh prnah apak di venezuela pak belum ekonomi venezuela akhir collapse dg inflasi lbh dari 500 populis tp rem pak efek
positif,Luar biasa performa dan penjelasan  Pak Jokowi dan KH Ma'ruf Amin tentang capaian ekonomi dan pemerataan dari sabang sampai merauke  #JokowiMenangTotalDebat #01IndonesiaMaju #01JokowiAmin,luar biasa performa dan jelas pak jokowi dan kh ma ruf amin tentang capai ekonomi dan rata dari sabang sampai merauke jokowi menang total debat 01 indonesia maju 01 jokowi amin
negatif,"Gaji Presiden / wapres Gak gede2 amat... Jauh lebih gede gaji Presdir bank / BUMN , Gak ngaruh. Rakyat yg butuh janji kek gitu",gaji presiden wapres gak gede2 amat jauh lebih gede gaji presdir bank bumn gak ngaruh rakyat yg butuh janji kek gitu
netral,Catat: Prabowo Sandi tidak akan ambil Gajinya selama menjabat sebagai presiden dan wakil presiden. #PrabowoSandiOKBanget,catat prabowo sandi tidak akan ambil gaji lama jabat bagai presiden dan wakil presiden prabowo sandi okbanget
netral,Jika @prabowo dan @sandiuno terpilih kami tidak akan mengambil gaji kami 1 rupiahpun #tusukprabowosandi,jika prabowo dan sandiuno pilih kami tidak akan ambil gaji kami 1 rupiah tusukprabowosandi
negatif,Horang kaya... Bisa saja tidak ambil gajinya. Bagaimana dengan kroni kroninya bisa menggerogoti . Ngeri,horang kaya bisa saja tidak ambil gaji bagaimana dengan kroni kroni bisa gerogot ngeri
netral,"Pernyataan Penutup  Oposisi berkomitmen menyumbangkan seluruh â€˜gaji jabatanâ€™ untuk berkontribusi dalam kesejahteraan masyarakat. Menjanjikan kemudahan dalam berbagai sektor pemerintahan untuk menciptakan kesejahteraan rakyat.  TUSUK PRABOWO-SANDI! SAYA, SAYA, SAYA! YOUR TURN BRO!",nyata tutup oposisi komitmen sumbang seluruh gaji jabat untuk kontribusi dalam sejahtera masyarakat janji mudah dalam bagai sektor perintah untuk cipta sejahtera rakyat tusuk prabowo sandi saya saya saya your turn bro
negatif,sebenernyaa apa motif pak prabowo dan bang sandi untuk jadi presiden dan wakil presiden kao ga mau dapet uang gajian untuk balik modal kampanye...??? #DebatPilpres2019 #JokowiMenangTotalDebat,sebenernyaa apa motif pak prabowo dan bang sandi untuk jadi presiden dan wakil presiden kao ga mau dapet uang gaji untuk balik modal kampanye debat pilpres2019 jokowi menang total debat
positif,Wow ga ngambil gaji sedikitpun kalo jadi presiden. YaAllah semoga rejeki pak prabowo dan pak sandi dilimpahkan terus menerus. Aamiin.,wow ga ngambil gaji sedikit kalo jadi presiden yaallah moga rejeki pak prabowo dan pak sandi limpah terus terus aamiin
netral," Bukan kesulitan yang membuat kita ketakutan,  akan tetapi ketakutan yang membuat kita kesulitan   ~ Jokowi "" Jika kami mendapatkan amanah,  kami tidak akan mengambil sepeserpun gaji "" ~ Sandiaga Uno",bukan sulit yang buat kita takut akan tetapi takut yang buat kita sulit jokowi jika kami dapat amanah kami tidak akan ambil peser gaji sandiaga uno
negatif,Orang mikirin perut bagaimana kesejatraan bangsa. Ehh ini malah ngomongin  mobil lagend itu mainan anak milenial .dirumah gak ada beras ... Petani gagal panen . harga2 mahal . ini ngomongin mobil lagend,orang mikirin perut bagaimana kesejatraan bangsa ehh ini malah ngomongin mobil lagend itu main anak milenial rumah gak ada beras tani gagal panen harga2 mahal ini ngomongin mobil lagend
netral,"Aku gaji dipotong aja mbesengut, prabowo sandi kalo jadi presiden gak butuh gaji cuy. Ah dasar missqueeen.",aku gaji potong aja mbesengut prabowo sandi kalo jadi presiden gak butuh gaji cuy ah dasar missqueeen
negatif,Haduh Pak Prabowo sebenernya lagi debat sama siapa si pak kok kaga nyambung gitu juga menyebut salah arah ekonomi ini terjadi karena kesalahan presiden-presiden sebelum Jokowi.   https://www.cnnindonesia.com/nasional/20190413215716-32-386111/prabowo-sindir-presiden-sebelum-jokowi-petinggi-demokrat-woÂ â€¦ #DebatPilpres2019 #BarengJokowi #JokowiMenangTotalDebat,haduh pak prabowo sebenernya lagi debat sama siapa si pak kok kaga nyambung gitu juga sebut salah arah ekonomi ini jadi karena salah presiden presiden belum jokowi debat pilpres2019 bareng jokowi jokowi menang total debat
negatif,"BUMN kita benteng terakhir ekonomi kita kata pak @prabowo tapi sekarang hancur. Mau holding holding, yang sekarang aja ngga beres. Garuda kebanggaan kita saat ini morat marit. #HoaxJkwMenangTotalDebat",bumn kita benteng akhir ekonomi kita kata pak prabowo tapi sekarang hancur mau holding holding yang sekarang aja ngga beres garuda bangga kita saat ini morat marit hoax jkw menang total debat
negatif,"pak @jokowi , anda fokus pada pembangunan ekonomi makro, tapi ekonomi mikro hancur?pak, mikro yg menopang makro, bukan dibalik ðŸ˜œðŸ˜œðŸ˜œðŸ˜œðŸ˜œðŸ˜œ",pak jokowi anda fokus pada bangun ekonomi makro tapi ekonomi mikro hancur pak mikro yg topang makro bukan balik
netral,"BUKAN OKE NGOCEH, ini pinjaman modal tanpa agunan.  Namanya si Mekaar ""Membina Ekonomi Keluarga Sejahtera"" Program pemerintahan @Jokowi ini sgt merakyat dan telah banyak memberi perubahan keadaan ekonomi ibu-ibu Indonesia menjadi lebih baik.   #PutihItu01 pic.twitter.com/dX3jsBrQ4j",bukan oke ngoceh ini pinjam modal tanpa agun nama si mekaar bina ekonomi keluarga sejahtera program perintah jokowi ini sgt rakyat dan telah banyak beri ubah ada ekonomi ibu ibu indonesia jadi lebih baik putih itu01
netral,Ibu Srimulyani tetap semangat  mereka yg ribut soal penghargaan Ibu karena mereka iri  Mereka gak pernah hasil kerjanya di akui oleh siapapun,ibu srimulyani tetap semangat mereka yg ribut soal harga ibu karena mereka iri mereka gak pernah hasil kerja di aku oleh siapa
netral,1. Lapangan kerja tersedia 2. Ekonomi tumbuh meroket #PutihkanGBK,1 lapang kerja sedia 2 ekonomi tumbuh roket putih gbk
netral,Harta yg paling berharga adalah keluarga(-nya pak Jokowi),harta yg paling harga adalah keluarga nya pak jokowi
netral,Harga-harga kebutuhan pokok terjangkau dan terkendali... #2019GantiPresiden #2019GantiPresiden,harga harga butuh pokok jangkau dan kendali 2019 ganti presiden 2019 ganti presiden
negatif,"Krik krik... #kemudianhening  Percuma lowongan pekerjaan banyak, klo kerja gak digaji... seperti kiani",krik krik kemudianhening percuma lowong kerja banyak klo kerja gak gaji seperti kiani
netral,"Ekonomi tumbuh lebih baik,  Hukum yg adil.  #PutihkanJakarta #PutihkanJakarta",ekonomi tumbuh lebih baik hukum yg adil putih jakarta putih jakarta
netral,Prabowo adalah satu-satunya pemimpin yang akan membantu kita menjaga penghasilan rakyat dan mencegah pajak yang lebih tinggi #prabowoaman2019,prabowo adalah satu satu pimpin yang akan bantu kita jaga hasil rakyat dan cegah pajak yang lebih tinggi prabowoaman2019
netral,"Kita hargai.. Kita hormati.. Walaupun kami sedih melihatnya..   Ma'ruf Amin Tolak Hadiri Kampanye Prabowo yang Undang PA 212: Sudah Selesai, Enggak Ada Hubungan  http://share.babe.news/s/xwcSfkdÂ ",kita harga kita hormat walaupun kami sedih lihat ma ruf amin tolak hadir kampanye prabowo yang undang pa 212 sudah selesai enggak ada hubung
netral,Ekonomi membaik rakyat sejahtera.. #PutihkanGBK #PutihkanGBK,ekonomi baik rakyat sejahtera putih gbk putih gbk
negatif,"4 th sejak kepemimpinan jokowi ekonomi btam terpuruk,buruh susah mencari kerja",4 th sejak pimpin jokowi ekonomi btam puruk buruh susah cari kerja
netral,Harga harga bahan pokok terkendali #2019GantiPresiden,harga harga bahan pokok kendali 2019 ganti presiden
netral,"Dari sisi ekonomi sendiri, misi kampanye Jokowi-Maruf percaya, percepatan pembangunan infrastruktur dan reformasi struktural yang dilakukannya selama empat tahun terakhir ini #MenyatuPutihJokowi",dari sisi ekonomi sendiri misi kampanye jokowi maruf percaya cepat bangun infrastruktur dan reformasi struktural yang laku lama empat tahun akhir ini satu putih jokowi
negatif,"Cuma Prabowo yg bisa membuat mereka menguasai perekonomian Indonesia lagi seperti masa orba dulu. Ga mungkin mereka dukung Jokowi. Motifnya motif ekonomi. Biasa saja, semua yg dukung Prabowo punya motif ekonomi, termasuk kamu..",cuma prabowo yg bisa buat mereka kuasa ekonomi indonesia lagi seperti masa orba dulu ga mungkin mereka dukung jokowi motif motif ekonomi biasa saja semua yg dukung prabowo punya motif ekonomi masuk kamu
netral,Jadikan NegeriMu Kuat dan Hebat.  Ekonomi kuat ..Rakyat sejahtera.  Pilih PrabowoSandi Adil Makmur Tercapai..  #CirebonCiamisPAStiPrabowo,jadi negeri kuat dan hebat ekonomi kuat rakyat sejahtera pilih prabowosandi adil makmur capai cirebon ciamis pasti prabowo
netral,"Kuncinya ekonomi, terutama untuk rakyat kecil...... ðŸ‘‰ #2019GantiPresiden",kunci ekonomi utama untuk rakyat kecil 2019 ganti presiden
netral,"Betul.. Tdk ada gunung yg tinggi mnjulang tanpa ada proses ..proses itulh yg perlu kita hargai.. Setiap proses it berawal dr kecil, kecil tp ikhlas it lbh dasyat drpd besar sombong dgn kebesaranya. Ayo kt menangkn Prabowo sandiuno.  #2019GantiPresiden",betul tdk ada gunung yg tinggi mnjulang tanpa ada proses proses itulh yg perlu kita harga tiap proses it awal dr kecil kecil tp ikhlas it lbh dasyat drpd besar sombong dgn kebesaranya ayo kt menangkn prabowo sandiuno 2019 ganti presiden
negatif,"-. Harga Komoditi Anjlok, Jokowi Malah Beri Solusi Ngasal  http://dlvr.it/R2GgZZÂ ",harga komoditi anjlok jokowi malah beri solusi ngasal
negatif,Dan hanya di bawah kepemimpinan Zonk DPR kita jadi super nyinyir dan malah menghina saat ada puteri bangsa Indonesia dihargai di mata dunia.,dan hanya di bawah pimpin zonk dpr kita jadi super nyinyir dan malah hina saat ada puter bangsa indonesia harga di mata dunia
negatif,"Soalnya kalau pak Prabowo jadi presiden, dinasti cendana bisa bangun kekuasaan lagi dan orde baru... Ya gitulah. Lebih2 harta pak Harto di swiss yang kena amnesti pajak kemarin bakal ada perundingan ulang kalau pak Prabowo jadi presiden. Kurang lebih gitu lah ðŸ˜“",soal kalau pak prabowo jadi presiden dinasti cendana bisa bangun kuasa lagi dan orde baru ya gitulah lebih2 harta pak harto di swiss yang kena amnesti pajak kemarin bakal ada runding ulang kalau pak prabowo jadi presiden kurang lebih gitu lah
negatif,"Jokowi is nothing, dan tetap gives nothing bagi perekonomian dan kesejahteraan rakya Indonesia. Bagi perekonomian China he gives everything",jokowi is nothing dan tetap gives nothing bagi ekonomi dan sejahtera rakya indonesia bagi ekonomi china he gives everything
positif,"Tidak hanya utk keamanan negeri ini, kemajuan ekonomi, infrastruktur, pendidikan, birokrasi,maritim dan lainnya. Berhasil mengarah kearah lbh baik. Lanjut y Pak @jokowi 2 periode #PrabowoJAHAP #02TunggangiIslam #PrabowoSakit pic.twitter.com/WJBtINHYKl",tidak hanya utk aman negeri ini maju ekonomi infrastruktur didik birokrasi maritim dan lain hasil arah arah lbh baik lanjut y pak jokowi 2 periode prabowo jahap 02 tunggang islam prabowo sakit
netral,Daya beli masyarakat meningkat dengan harga2 pokok yg stabil dan terjangkau..  #2019GantiPresiden,daya beli masyarakat tingkat dengan harga2 pokok yg stabil dan jangkau 2019 ganti presiden
netral,Harga komoditas rempah stabil dan normal kembali #2019GantiPresiden,harga komoditas rempah stabil dan normal kembali 2019 ganti presiden
netral,"BBM murah, biar semua harga sembako dan ongkos angkot/ojeg gak mahal.  #2019GantiPresiden",bbm murah biar semua harga sembako dan ongkos angkot ojeg gak mahal 2019 ganti presiden
netral,"Tak ada kriminalisasi ulama Turunkan harga kebutuhan pokok, listrik,bbm Hukum ditegakkan tidak berat sebelah.... ðŸ‘†âœŒâœŒâœŒ #2019GantiPresiden",tak ada kriminalisasi ulama turun harga butuh pokok listrik bbm hukum tegak tidak berat belah 2019 ganti presiden
netral,"Kerja kerja kerja ... Di gaji kaga!  enak ya cuman bilang- bilang doangmah 15 tahun saya sebagai honorer mengabdi pada negri tanpa jaminan apapun, kip,kis bpjs,pkh. Dan masih banyak kartu lain yang ga pernah saya terima disamping saya harus bayar pajak dari listrik dan sbagainya.",kerja kerja kerja di gaji kaga enak ya cuman bilang bilang doangmah 15 tahun saya bagai honorer abdi pada negri tanpa jamin apa kip kis bpjs pkh dan masih banyak kartu lain yang ga pernah saya terima samping saya harus bayar pajak dari listrik dan sbagainya
netral,"Pendidikan itu penting. Diwilayah timur sangat kekurangan infrastruktur, listrik dan pendidikan. Dan untungnya saat ini pemerintah sangat peka terhadap kebutuhan di daerah,bahkan BBM bs 1 harga, Semoga Pak @jokowi lanjut 2 periode. #02TunggangiIslam #PrabowoSakit #TusukPutihSaja pic.twitter.com/ZsWYksZpbU",didik itu penting wilayah timur sangat kurang infrastruktur listrik dan didik dan untung saat ini perintah sangat peka hadap butuh di daerah bahkan bbm bs 1 harga moga pak jokowi lanjut 2 periode 02 tunggang islam prabowo sakit tusuk putih saja
netral,"Harga harga stabil, emak"" ðŸ˜ #2019GantiPresiden #2019GantiPresiden",harga harga stabil emak 2019 ganti presiden 2019 ganti presiden
positif,Ekonomi indonesia bisa tumbuh 5% karena pembangunan infrastruktur yang terus dilakukan oleh pak jokowi  https://m.detik.com/finance/berita-ekonomi-bisnis/d-4498993/tanpa-campur-tangan-presiden-ekonomi-ri-bisa-tumbuh-5-benarkahÂ â€¦,ekonomi indonesia bisa tumbuh 5 karena bangun infrastruktur yang terus laku oleh pak jokowi
netral,"Seorang mebel yg menjual kompilasi untuk pertumbuhan ekonomi pd saat itu, beliau bekerja keras memperbaiki nilai ekonomi indonesia yg smakin darurat pd zaman itu. Dan km apa yg sdh km lakukan oada bangsa ini trtma pada saat 1996-1998 ? @faldomaldini..",orang mebel yg jual kompilasi untuk tumbuh ekonomi pd saat itu beliau kerja keras baik nilai ekonomi indonesia yg smakin darurat pd zaman itu dan km apa yg sdh km laku oada bangsa ini trtma pada saat 1996 1998 faldomaldini
negatif,Berkat Jokowi masa depan tampak suram bagi perekonomian rakyat Indonesia #jokowimediaoligarki,berkat jokowi masa depan tampak suram bagi ekonomi rakyat indonesia jokowimediaoligarki
netral,"BBM, LISTRIK n harga kebutuhan pokok terjangkau #2019GantiPresiden",bbm listrik n harga butuh pokok jangkau 2019 ganti presiden
netral,Terbukti bahwa Jokowi dihargai di mata dunia. Walikota busan berkunjung ke indonesia untuk menawarkan tempat tinggal bagi atlet indonesia yg berlaga di olimpic.,bukti bahwa jokowi harga di mata dunia walikota bus kunjung ke indonesia untuk tawar tempat tinggal bagi atlet indonesia yg laga di olimpic
