sentimen,tweet,tweet_clean
positif,"Lah jawab dong. Kan ada pertanyaan tuh di atas. Ada data? Coba jelaskan pake analisis ilmu ekonomi. Gitu. Maaf ya, debatnya jokowi mah selalu ada data. Bisa bedain kemakan hoax sma based on data? Jgn2 di lo, data itu hoax dan hoax itu data? Haha menarik.",tuh data coba pake analisis ilmu ekonomi gitu maaf ya debat jokowi mah data bedain makan hoax sma based on data jgn2 lo data hoax hoax data haha tarik
positif,"Bu Regina kudhu pilih jokowi nih, uda dibantuin jelasin soal makroekonomi ðŸ˜  https://twitter.com/lavivrie/status/1117097737432911874Â â€¦",bu regina kudhu pilih jokowi nih uda dibantuin jelasin makroekonomi
netral,"Ardy merespon pernyataan yang dilontarkan capres 02 saat berdebat soal kondisi ekonomi Indonesia yang dinilainya slah. Bowo mengaku tdk menyalahkan Jokowi,ini merupakan salah semua pihak, termasuk kesalahan presiden sebelum Jokowi  https://bit.ly/2P9hitDÂ  #PrabowoSalahkanSBY",ardy merespon nyata lontar capres 02 debat kondisi ekonomi indonesia nilai slah bowo aku tdk salah jokowi salah salah presiden jokowi prabowo salah sby
positif,"Doyan amat bang sandi bodohi org. Gak usah minta simpati, buktikan dengan kerja nyata saja, makanya pak Jokowi favorit.. Gak ada artinya gak ambil gaji dengan potensi kebocoran di tangan anda",doyan bang sandi bodoh org gak simpati bukti kerja nyata jokowi favorit gak gak ambil gaji potensi bocor tangan
negatif,gaji pres hanya cukup unt beli tusuk gigi buat prabowo,gaji pres unt beli tusuk gigi prabowo
negatif,"Pa @prabowo autokritik, bapaknya saja lama jadi mentri ekonomi. Dikira cuma SBY yang jadi presiden?",pa prabowo autokritik bapak tri ekonomi sby presiden
netral,Info Nih PS bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tp salah pemimpin2 terdahulu. Jd utk penggemar 02 jangan salahkan Jokowi lagi ya  https://bit.ly/2UyAoiRÂ  @sukangetweet @bocahsosmed @saaebunglon #PrabowoSalahkanSBY,info nih ps bilang debat ekonomi indonesia salah jokowi tp salah pemimpin2 jd utk gemar 02 salah jokowi ya sukangetweet bocahsosmed saaebunglon prabowo salah sby
positif,Diharapkan karyawan meniru seperti prabowo dan sandi untuk tdk mengambil gaji sepeserpun,harap karyawan tiru prabowo sandi tdk ambil gaji peser
negatif,Sindiran prabowo kepada petahana yang tidak bisa memperbaiki ekonomi negeri ini.,sindir prabowo tahana baik ekonomi negeri
netral,"Kata Wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlh salah semua pihak. Termasuk presiden-presiden sebelum Jokowi. Lah, ekonomi Indonesia masa Pak Jokowi baik-baik aja tuh. Malah ngehoaks dengan menyalahkan Presiden terdahulu. #PrabowoSalahkanSBY",wowo salah arah ekonomi akibat deindustrialisasi adlh salah presiden presiden jokowi ekonomi indonesia jokowi aja tuh ngehoaks salah presiden prabowo salah sby
netral,"* Terpilih jadi Presiden/Wapres, Prabowo-Sandi Berjanji Akan Berikan Gajinya bagi Kaum Miskin, Yatim, Dhuafa  http://dlvr.it/R2mXdFÂ  pic.twitter.com/796gpNykaN",pilih presiden wapres prabowo sandi janji gaji kaum miskin yatim dhuafa
negatif,"Info Nih Ketika paslon 01 bahas ekonomi makro scr global, paslon 02 jawabnya sprti anak bayi yg nggak ngerti apa2. Hanya bisa lihat ini itu tp masih belajar utk memahami suatu pernyataan.   https://bit.ly/2X8pIEvÂ  #PrabowoSalahkanSBY @jokowi.@sukangetweet @bocahsosmed @saaebunglon",info nih paslon 01 bahas ekonomi makro scr global paslon 02 sprti anak bayi yg nggak ngerti apa2 lihat tp ajar utk paham nyata prabowo salah sby jokowi sukangetweet bocahsosmed saaebunglon
negatif,Yg kami butuhkan adalah harga sembako yg terjangkau....bukam game mobile legend yg membuat anak2 kami malas beljar,yg butuh harga sembako yg jangkau bukam game mobile legend yg anak2 malas beljar
negatif,"Tanda2 ketololan seorang jokowi makin nampak... Wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pake maen2 bawa game bocah segala wkwkk tolol dipeliara terus jdnya makin dungu, planga plongo bikin malu bangsa !!!",tanda2 tolol jokowi nampak wkwkwk debat serius urus ekonomi rakyat bangsa pake maen2 bawa game bocah wkwkk tolol piara jdnya dungu planga plongo bikin malu bangsa
netral,"Penutup: Sandi tak Ambil Gaji, Prabowo Sindir Freeport  http://detik.id/6V82WcÂ ",tutup sandi ambil gaji prabowo sindir freeport
netral,Tolong yang bilang jokowi gak ngerti ekonomi tonton dulu video ini   https://youtu.be/gp8e4Kp56cgÂ   dan kalau kalian bener2 ngerti ekonomi bantah tu si ahli ekonom #JokowiMenangTotalDebat,tolong bilang jokowi gak ngerti ekonomi tonton video bener2 ngerti ekonomi bantah tu si ahli ekonom jokowi menang total debat
netral,"Jokowi Tanya e-Sport Mobile Legends ke Prabowo-Sandi, 02 Malah Jawab Turunkan Harga 'Rakyat Susah' - Tribun Timur  http://makassar.tribunnews.com/2019/04/14/jokowi-tanya-e-sport-mobile-legends-ke-prabowo-sandi-02-malah-jawab-turunkan-harga-rakyat-susahÂ â€¦",jokowi e sport mobile legends prabowo sandi 02 turun harga rakyat susah tribun timur
positif,Gaji adalah hak bp ambil saja ....kenapa ga mau diambil? Itu adalah hak bp prabowo dan pa sandiaga ...ambil aja ya pa...kami ikhlas ...sekali lagi karena gaji itu hak bapa..,gaji hak bp ambil ga ambil hak bp prabowo pa sandiaga ambil aja ya pa ikhlas gaji hak bapa
netral,"@sandiuno Jokowi bangun bendungan2, ctk sawah, tali air utk tingkatkan produk beras. Bkn gagah2an Begini caranya kerja, hrs bertahap,  saya akan bangun ekonomi segera dinikmati rakyat. Enak aja spt balik tekapak tangan. Memangnya punya lampu Aladin",sandiuno jokowi bangun bendungan2 ctk sawah tali air utk tingkat produk beras bkn gagah2an kerja hrs tahap bangun ekonomi nikmat rakyat enak aja spt tekapak tangan memang lampu aladin
netral,"Debat terakhir capres: Sandiaga sebut 'referendum ekonomi', Jokowi: 'tidak mungkin langsung balikkan tangan'  http://www.bbc.com/indonesia/indonesia-47921255?utm_source=dlvr.it&utm_medium=twitterÂ â€¦ pic.twitter.com/oOv1Zwegn9",debat capres sandiaga referendum ekonomi jokowi langsung balik tangan
positif,gaji prabowo-sandi bakal buat kaum yatim & dhuafa. suda mantups w tps d,gaji prabowo sandi kaum yatim dhuafa suda mantups w tps d
netral,Capres dan Cawapres nomor urut 02 mengkritik mengenai kebijakan makro ekonomi yang diterapkan pemerintah Indonesia. Kritikan itu justru ditujukan pada pemerintahan sebelumnya.  https://bit.ly/2P7UjzkÂ  @KPU_RI @KPU_ID @bawaslu_RI @jokowi @Jokowi_Amin @prabowo @prabowo08 @sandiuno pic.twitter.com/0vHHnNtgf6,capres cawapres nomor urut 02 kritik bijak makro ekonomi terap perintah indonesia kritik perintah kpu ri kpu id bawaslu ri jokowi jokowi amin prabowo prabowo08 sandiuno
netral,"@prabowo gak tega nyalahin jokoei...krn rezim jkw tdk kreatif..hanya meneruskan yg lalu... kt ekonom...ekonomi kl hanya 5%, gak perlu pemerintah..?  https://twitter.com/HMJUSUFRIZAL/status/1117104507698081792Â â€¦",prabowo gak tega nyalahin jokoei krn rezim jkw tdk kreatif terus yg kt ekonom ekonomi kl 5 gak perintah
netral,Jokowi: Indonesia Akan Jadi Negara dengan Ekonomi Terkuat Ke-4.  https://nasional.kompas.com/read/2019/04/13/17515991/jokowi-indonesia-akan-jadi-negara-dengan-ekonomi-terkuat-ke-4Â â€¦,jokowi indonesia negara ekonomi kuat 4
negatif,Bohong @sandiuno @prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik  https://twitter.com/RealForJKW/status/1117104782362079232Â â€¦,bohong sandiuno prabowo ambil gaji ambisi politik
netral,"Pada Debat ke-5 Prabowo dinilai tidak hargai SBY, Demokrat Walkout. #KoalisiPrabohongRetak pic.twitter.com/WPPmMs6d0y",debat 5 prabowo nilai harga sby demokrat walkout koalisi prabohong retak
netral,Pemerintahan Jokowi fokus pada pertumbuhan ekonomi berkeadilan - ANTARA News  https://pemilu.antaranews.com/berita/829391/pemerintahan-jokowi-fokus-pada-pertumbuhan-ekonomi-berkeadilan#.XLKLQxssE-8.twitterÂ â€¦ @jokowi #2019PilihJokowi #JokowiSatukanIndonesia #JokowiPutihMenang #JokowiNyataKerjanya #JokowiKHMakrufAminMenang2019 #JokowiMenangTotalDebat #DebatPilpres2019,perintah jokowi fokus tumbuh ekonomi adil news jokowi 2019 pilih jokowi jokowi satu indonesia jokowi putih menang jokowi nyata kerja jokowi khmakruf amin menang2019 jokowi menang total debat debat pilpres2019
positif,"01 sah 1 suara 17 April 2019,Jokowi-Amin...Harga Mati NKRðŸ‡®ðŸ‡©IðŸ’ªðŸ‘â˜ï¸âœŠðŸ‡®ðŸ‡©",01 sah 1 suara 17 april 2019 jokowi amin harga mati nkr i
negatif,Ok bro Sist. Ternyata pas debat Pa @jokowi & Pa Yai MA juga bertekad mengembangkan wisata halal & ekonomi berbasis syariah tapi ada partai pendukungnya yg anti syariah. Bagiamana ini @AntoniRaja & @TsamaraDKI ??,ok bro sist pas debat pa jokowi pa yai ma tekad kembang wisata halal ekonomi basis syariah partai dukung yg anti syariah bagiamana antoniraja tsamaradki
negatif,"Mereka bilang rela ga di gaji. Ya jelas, wong jadi presiden yg diincer bukan gaji. Tapi proyek2nya dong...",bilang rela ga gaji ya presiden yg diincer gaji proyek2nya
positif,Kasian bgt liat Demokrat..SBY yg dicuekin Prabowo pas debat..jatah menteri g direken..smp nyalahin SBY pas debat..tp masih sok tegar ngedukung. ..Cian deh..koalisi yg tak dianggap tp masih bangga berasa punya harga diri ðŸ™ˆðŸ™ˆ  https://twitter.com/RachlanNashidik/status/1117119117914329088?s=19Â â€¦,kasi bgt liat demokrat sby yg dicuekin prabowo pas debat jatah menteri g reken smp nyalahin sby pas debat tp sok tegar ngedukung cian deh koalisi yg anggap tp bangga rasa harga
positif,Program ekonomi prabowo sandi lbh konkret,program ekonomi prabowo sandi lbh konkret
negatif,Saya tidak tahu yg mmrintahkan para personil berpangkat rendah itu untuk membuly UAS dan gatot.. Kasihan polisi cuma jadi alat pemuas nafsu politik jokowi.. Demi gaji dan jabatn,yg mmrintahkan personil pangkat rendah membuly uas gatot kasihan polisi alat muas nafsu politik jokowi gaji jabatn
negatif,"Heran jg sih sekelas sandy gk bisa bedain omongan ttg mikro dan makro ekonomi,  terlihat gk kompeten jadinya",heran jg sih kelas sandy gk bedain omong ttg mikro makro ekonomi gk kompeten
netral,"PS bolak-balik menyinggung soal deindustrialisasi. Meski begitu, dia mengatakan tak ingin menyalahkan @jokowi atas kondisi itu.Dia berujar salah arahnya pmbangunan ekonomi Indonesia saat ini tak terlepas dr andil presiden sblum Jokowi  https://bit.ly/2Za6qjLÂ  #PrabowoSalahkanSBY",ps bolak singgung deindustrialisasi salah jokowi kondisi salah arah pmbangunan ekonomi indonesia lepas dr andil presiden sblum jokowi prabowo salah sby
positif,"MasyaaAllah, baru kali ini seumur2 saya ada kandidat capres cawapres yang berjanji di depan rakyat Indonesia TIDAK AKAN MENGAMBIL GAJINYA dan diserahkan kpd negara. Subhanallah. Bergetar hati saya sbg rakyat Indonesia. #17AprilPrabowoPresidenRI",masyaaallah kali seumur2 kandidat capres cawapres janji rakyat indonesia ambil gaji serah kpd negara subhanallah getar hati sbg rakyat indonesia 17 april prabowo presiden ri
positif,Pemimpin Karismatik prabowo sandiuno Tak akan ambil gaji selama jadi Presiden dan Wakil Presiden nanti. . Allah Subhanahu Wa Taâ€™ala sudah begitu baik kepada saya dan Pakâ€¦  https://www.instagram.com/m_fernanda_d/p/BwN5Qa6hHKL/?utm_source=ig_twitter_share&igshid=gr44981a0429Â â€¦,pimpin karismatik prabowo sandiuno ambil gaji presiden wakil presiden allah subhanahu wa ta ala
negatif,"Ngebanggain e-sport kalau rakyat miskin dan susah gk ada gunanya. sembako mahal, TDL naik, pengangguran tinggi, dll. Fokus fundamental ekonomi lbih penting... Makin yakin Tusuk Prabowo Sandi...",ngebanggain e sport rakyat miskin susah gk guna sembako mahal tdl anggur dll fokus fundamental ekonomi lbih tusuk prabowo sandi
netral,Prabowo-Sandi akan wakafkan seluruh gaji mereka sebagai presiden dan wakil presiden..,prabowo sandi wakaf gaji presiden wakil presiden
negatif,Dia import TKA Cina itu krn dia tidak kasihan sama rakyat sendiri...byk pengangguran! Lapangan kerja kasih ke org asing...percuma banyak sarjana muda di Indonesia...tapi banyak pengangguran.Mungkin dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya.,import tka cina krn kasihan rakyat byk anggur lapang kerja kasih org asing sarjana muda indonesia anggur hina bangsa harga bangsa rakyat
positif,"Klarifikasi: Itulah kebesaran beliau, menghargai lawan debat.",klarifikasi besar beliau harga lawan debat
negatif,"Jokowi ga pernah bunuh org, ga pernah nyulik, ga pernah ngemplang gaji karyawan, ga masuk Panama Pappers. Ga pernah digampar ipar, ga pernah ditinggal bini, ga pernah disetir adiknya (dia sendiri yg ngomong ya). Mau ditambah? Wkwkwk..",jokowi ga bunuh org ga nyulik ga ngemplang gaji karyawan ga masuk panama pappers ga gampar ipar ga tinggal bini ga setir adik yg ngomong ya tambah wkwkwk
negatif,Gaji mah kecil tapi fasilitas dan tunjangan lain-lain mah buat siape...yg bener aje...,gaji mah fasilitas tunjang mah siape yg bener aje
netral,"Nggak kebalik tu, ngetes soal ekonomi ke Sandi...?",nggak balik tu ngetes ekonomi sandi
netral,Sesuai kata pak HT & Pak @prabowo Arah ekonomi negara memang harus kembali ke UUD45 harus ada protect tidak bisa di lepas secara bebas.  https://twitter.com/OfficialiNewsTV/status/1117023694193192960Â â€¦,sesuai ht prabowo arah ekonomi negara uud45 protect lepas bebas
positif,Ekonomi saat Pak SBY itu baik sama baiknya seperti ekonomi 1997. Tapi kena dampak ekonomi global Indonesia langsung krismon. Fundamental itu yg ga dirapihin sama presiden setelah pak harto lengser sampe jokowi.  https://twitter.com/RachlanNashidik/status/1117110721551028224Â â€¦,ekonomi sby baik ekonomi 1997 kena dampak ekonomi global indonesia langsung krismon fundamental yg ga dirapihin presiden harto lengser sampe jokowi
positif,"Walaupun Pak Prabowo bicara gak sesuai konteks, mereka hanya melihat sosok prabowonya tidak mencerna apa yang dibicarakan, padahal debat itu ada tema. Ketika bahas e-sport karena temanya perkembangan ekonomi digital. Kalo mau debat tanpa tema di warkop aja bareng mang kohar",prabowo bicara gak sesuai konteks sosok prabowonya cerna bicara debat tema bahas e sport tanya kembang ekonomi digital kalo debat tema warkop aja bareng mang kohar
positif,Subahanallah bgitu cintanya negeri ini sampai sampai dia gk akan trima gaji dan gajihnya mo diberikan kaum duafa dan fakir miskin allahu akbar allahu akbar allahu akbar,subahanallah bgitu cinta negeri gk trima gaji gajih mo kaum duafa fakir miskin allahu akbar allahu akbar allahu akbar
negatif,Apa krn prabowo ngomong gitu trus pert. Ekonomi mandek d 5%?  Atw krn prabowo juga impor terjadi saat panen raya?,krn prabowo ngomong gitu trus pert ekonomi mandek d 5 atw krn prabowo impor panen raya
positif,"Program yang mantap,  amburadul pemungutan pajak event pemerintah juga harus dibenahi,  pemunguran pph pasal 23, pph final , pph 21",program mantap amburadul pungut pajak event perintah benah pemunguran pph pasal 23 pph final pph 21
netral,"Prabowo bicara kebangsaan dgn menekankan cinta tanah air, cinta bangsa dan cinta negara. Sandi fokus Ekonomi yg bermuara kepada cinta tanah air, cinta bangsa dan cinta negara. bisa di artikan NEW DWI TUNGGAL",prabowo bicara bangsa dgn tekan cinta tanah air cinta bangsa cinta negara sandi fokus ekonomi yg muara cinta tanah air cinta bangsa cinta negara artik new dwi tunggal
negatif,"Ya saya percaya gajinya ga bakal diambil, tapi keluarganya dapet proyekan semwa kek jaman pak harto:v",ya percaya gaji ga ambil keluarga dapet proyek semwa kek jaman harto v
negatif,"Sandi ngerti banget ekonomi mikro/makro, Prabowo juga. Si jae bacaannya sinchan, ipk di bawah 2 mana ngerti",sandi ngerti banget ekonomi mikro makro prabowo si jae baca sinchan ipk 2 ngerti
positif,"Alhamdulillah sukses, mudah3an ekonomi syariah semakin maju kedepannya.",alhamdulillah sukses mudah3an ekonomi syariah maju depan
negatif,"Yg dibutuhkan seorang pemimpin itu bukan pencitraan gaji dihibahkan tapi kemampuan utk menhelola negara, hal itu tdk ada dlm diri prabowo sandi",yg butuh pimpin citra gaji hibah mampu utk menhelola negara tdk dlm prabowo sandi
netral,"Bodo amat dengan masa depan generasi ""milineal"", toh kalau jadi lg cuma smpe 5 tahun kedepan, yg penting industri game bisa berputar dan perekonomian meningkat. RT : https://twitter.com/medcom_id/status/1117084076018561024?s=19Â â€¦",bodo generasi milineal lg smpe 5 depan yg industri game putar ekonomi tingkat rt
netral,"Iya paham kancah internasional.  Siapa yg liat satu arah? Cuma menekankan fokusnya prabowo tuh bukan di e-sport. Beliau mempersilakan itu, tp menegaskan hal vital pangan, masalah petani dan nelayan yg hrs jd fokus krn salah satu dasar kemajuan ekonomi ðŸ‘ðŸ»",iya paham kancah internasional yg liat arah tekan fokus prabowo tuh e sport beliau sila tp vital pangan tani nelayan yg hrs jd fokus krn salah dasar maju ekonomi
positif,"Pak Prabowo-Sandi udah tajir melintir, gaji pres dan wapres receh buat beliau.. Beda ama jae dan gerombolan nya, gaji di ambil impor di tambah (fee impor di gasak juga tentunya)....  Niat mengabdi tulus utk bangsa ini yg buat Prabowo-Sandi tak terbendung....âœŒï¸ðŸ™",prabowo sandi udah tajir melintir gaji pres wapres receh beliau beda ama jae gerombol nya gaji ambil impor fee impor gasak niat abdi tulus utk bangsa yg prabowo sandi bendung
positif,"Setuju, karena juga sudah diakui Pak @prabowo kalau Rel ekonomi kita sudah benar dibawah pemerintahan pak @jokowi .  pic.twitter.com/gFNyubXTch",tuju aku prabowo rel ekonomi bawah perintah jokowi
negatif,Rakyat sedang sulit ekonominya lalu elu dengan dongoknya bertanya soal Mobile Legend mk Prabowo perlu mengembalikannnya pada konteks keWARASAN. Pertanyaa lu salah njing!,rakyat sulit ekonomi elu dongok mobile legend mk prabowo mengembalikannnya konteks waras pertanyaa lu salah njing
netral,"Jokowi mengatakan dalam 4,5 tahun terakhir ini pemerintah telah bekerja keras mendukung ekonomi digital. Ada tiga hal pokok untuk mendukung ekonomi digital tersebut. #PemerintahBekerja #IndonesiaSATU #IndonesiaMAJU pic.twitter.com/jm6fw7KJZ4",jokowi 4 5 perintah keras dukung ekonomi digital pokok dukung ekonomi digital perintah indonesia indonesia maju
negatif,"Astgfrlhalzm sombongg bgt @ jokowi bru juga jd pemimpn gtu gimna dia bisa jilat jidat'a sendirI,hormari tuuuh orng tua,hargai tuh,anda itu bukn sp2 di banding beliau..muuak gwa liat'a..",astgfrlhalzm sombongg bgt jokowi bru jd pemimpn gtu gimna jilat jidat a hormari tuuuh orng tua harga tuh bukn sp2 banding beliau muuak gwa liat a
positif,Walaupun usaha saya naik turun saya tidak memikirkan ekonomi melemah bagi saya tetap @jokowi my president,usaha turun pikir ekonomi lemah jokowi my president
